63.258644,204.683578,77.016
64.327370,204.629074,77.087
65.397484,204.573196,77.212
66.469749,204.515915,77.394
67.544975,204.457352,77.634
68.623932,204.397568,77.927
69.707230,204.336716,78.257
70.795280,204.274887,78.615
71.888405,204.212173,78.993
72.986855,204.148712,79.386
74.090797,204.084579,79.791
75.200363,204.019821,80.203
76.315674,203.954514,80.621
77.436775,203.888718,81.043
78.563736,203.822464,81.467
79.696571,203.755768,81.894
80.835320,203.688660,82.321
81.979973,203.621170,82.749
83.130562,203.553299,83.177
84.287079,203.485062,83.605
85.449516,203.416473,84.033
86.617889,203.347534,84.460
87.792183,203.278229,84.888
88.972389,203.208588,85.314
90.158501,203.138580,85.740
91.350525,203.068222,86.166
92.548431,202.997513,86.591
93.752083,202.926483,86.988
94.959885,202.855179,87.214
96.168327,202.783829,87.161
97.373917,202.712646,86.893
98.574478,202.641785,86.487
99.768593,202.571289,85.991
100.955444,202.501205,85.445
102.134628,202.431610,84.880
103.306107,202.362427,84.317
104.469368,202.286270,83.738
105.622826,202.192856,83.090
106.766937,202.093994,82.470
107.902626,201.997864,81.847
109.029549,201.900909,81.218
110.147522,201.801895,80.587
111.256531,201.700378,79.957
112.356544,201.596283,79.329
113.447639,201.489838,78.705
114.529869,201.381195,78.085
115.603325,201.270813,77.470
116.668083,201.158920,76.859
117.724220,201.045883,76.253
118.771858,200.932022,75.651
119.815262,200.817154,75.534
120.857224,200.701157,75.426
121.891243,200.585159,74.468
122.909386,200.470230,73.423
123.914238,200.356186,72.518
124.907791,200.242935,71.733
125.891533,200.130447,71.052
126.866806,200.018616,70.463
127.834747,199.907410,69.959
128.796265,199.796753,69.495
129.750671,199.686783,68.951
130.696808,199.577682,68.336
131.633972,199.469543,67.675
132.561707,199.362442,66.986
133.479767,199.256393,66.279
134.387970,199.151489,65.564
135.286316,199.047729,64.845
136.173798,198.937881,64.113
137.050995,198.826935,63.393
137.918488,198.718689,62.679
138.776260,198.611725,61.970
139.624237,198.505630,61.267
140.462555,198.400192,60.570
141.291321,198.295395,59.888
142.116119,198.190613,59.815
142.939850,198.085464,59.728
143.753860,197.981186,58.519
144.547195,197.872803,57.208
145.321564,197.750671,56.048
146.081146,197.626556,55.084
146.829636,197.508194,54.267
147.568253,197.391663,53.581
148.298508,197.275665,53.013
149.021820,197.159576,52.556
149.739624,197.043259,52.205
150.453323,196.926559,51.954
151.164246,196.809448,51.801
151.873749,196.691849,51.745
152.583176,196.573715,51.782
153.293762,196.455002,51.910
154.005280,196.327957,52.105
154.716553,196.182770,52.340
155.431793,196.033005,52.737
156.153900,195.886612,53.216
156.882996,195.739960,53.754
157.619659,195.591476,54.328
158.364243,195.440262,54.934
159.117310,195.286163,55.563
159.878708,195.129929,56.212
160.642029,194.972473,56.118
161.403427,194.814590,56.039
162.170715,194.655365,56.900
162.952682,194.492783,57.890
163.745560,194.319901,58.755
164.545090,194.127594,59.492
165.346893,193.909363,60.101
166.155182,193.680573,60.825
166.974228,193.455429,61.520
167.802582,193.228027,62.181
168.639084,192.995926,62.822
169.483551,192.758713,63.448
170.335266,192.516571,64.066
171.194473,192.269455,64.678
172.061066,192.017792,65.287
172.935410,191.761993,65.891
173.817291,191.502213,66.494
174.707031,191.238892,67.095
175.604263,190.972382,67.697
176.509430,190.702789,68.298
177.422363,190.430359,68.900
178.343323,190.155151,69.502
179.269730,189.870300,70.081
180.197983,189.565811,70.605
181.124252,189.234940,71.055
182.054031,188.892181,71.670
182.993240,188.550644,72.285
183.939758,188.204559,72.895
184.893051,187.851791,73.499
185.852432,187.491898,74.107
186.818314,187.124557,74.713
187.790253,186.750198,75.294
188.766800,186.369843,75.676
189.741226,185.978607,75.696
190.705643,185.568817,75.402
191.653488,185.136307,74.875
192.589462,184.696350,74.340
193.519043,184.261246,73.748
194.439346,183.826126,73.108
195.348892,183.389786,72.458
196.247879,182.951569,71.817
197.136658,182.511459,71.201
198.015793,182.069672,70.629
198.885712,181.626724,70.104
199.743820,181.176605,69.604
200.585938,180.710907,69.104
201.418762,180.240463,68.734
202.247620,179.772583,68.430
203.071991,179.304138,68.182
203.892120,178.833740,68.001
204.708771,178.361160,67.887
205.522568,177.886276,67.842
206.334839,177.408829,67.864
207.146698,176.928787,67.956
207.958847,176.445999,68.118
208.772568,175.960297,68.352
209.589096,175.471237,68.657
210.409561,174.978653,69.034
211.229996,174.475647,69.448
212.045242,173.953857,69.860
212.850250,173.406433,70.224
213.639297,172.828613,70.507
214.423492,172.234360,71.066
215.216385,171.639267,71.654
216.013504,171.036377,72.231
216.812988,170.423309,72.811
217.613907,169.798767,73.395
218.416565,169.162918,73.984
219.221588,168.516388,74.581
220.028946,167.859375,75.181
220.839005,167.193024,75.791
221.650284,166.520050,75.915
222.453217,165.838760,75.849
223.243225,165.140121,76.241
224.021133,164.413330,76.873
224.780075,163.656723,77.326
225.511383,162.867844,77.579
226.207840,162.046646,77.598
226.862289,161.195023,77.414
227.469284,160.316879,76.959
228.031387,159.416504,76.941
228.576294,158.502716,77.276
229.105469,157.576447,77.330
229.610962,156.638550,77.046
230.086960,155.691238,76.541
230.533752,154.737549,75.950
230.948730,153.778320,75.303
231.329544,152.814682,74.595
231.668701,151.847183,73.761
231.977264,150.878662,73.219
232.262634,149.908890,72.740
232.525772,148.938873,72.316
232.767929,147.968369,71.970
232.990753,146.996857,71.687
233.197327,146.025406,71.480
233.389359,145.052811,71.332
233.569138,144.079300,71.260
233.738785,143.104263,71.235
233.893204,142.127289,71.235
234.038605,141.147858,71.333
234.180176,140.166504,71.488
234.317642,139.181595,71.689
234.451996,138.192520,71.950
234.583466,137.198929,72.265
234.712952,136.200500,72.633
234.841034,135.196304,73.035
234.960480,134.185623,73.436
235.060944,133.167648,73.800
235.155334,132.143204,74.267
235.252594,131.112534,74.740
235.349136,130.075165,75.218
235.443787,129.030899,75.700
235.536224,127.979729,76.186
235.626526,126.921524,76.675
235.714844,125.856354,77.168
235.801483,124.784157,77.662
235.886780,123.704956,78.158
235.971024,122.618752,78.655
236.054504,121.525566,79.153
236.137482,120.425400,79.651
236.212402,119.317970,80.124
236.268494,118.203331,80.539
236.318237,117.081863,81.044
236.370331,115.953575,81.544
236.421204,114.818314,82.040
236.469559,113.676064,82.534
236.514984,112.526810,83.028
236.557495,111.370583,83.521
236.597244,110.207382,84.013
236.634415,109.037071,84.504
236.661728,107.859810,84.961
236.684082,106.675888,85.454
236.705948,105.485291,85.945
236.726227,104.287903,86.434
236.744659,103.083748,86.922
236.761200,101.872551,87.405
236.776001,100.654167,87.887
236.789352,99.429138,88.367
236.793686,98.198029,88.819
236.778183,96.961395,89.211
236.734467,95.720810,89.517
236.677963,94.474968,89.992
236.621979,93.221954,90.458
236.560593,91.962814,90.911
236.491776,90.698318,91.360
236.414902,89.428223,91.809
236.329895,88.152443,92.259
236.237228,86.870880,92.711
236.137436,85.583473,93.167
236.031189,84.290176,93.625
235.919281,82.990913,94.085
235.810043,81.685013,94.541
235.700058,80.372711,95.003
235.585602,79.053650,95.458
235.468552,77.727921,95.912
235.350067,76.396606,96.366
235.230713,75.059586,96.820
235.110886,73.716446,97.273
234.990753,72.367058,97.723
234.870544,71.010643,98.166
234.750992,69.647751,98.608
234.631256,68.279854,99.054
234.519577,66.905243,99.469
234.411148,65.523819,99.910
234.302048,64.136597,100.350
234.193634,62.743374,100.788
234.086334,61.344040,101.226
233.980301,59.938545,101.662
233.875519,58.526875,102.097
233.771942,57.109055,102.532
233.669403,55.685097,102.966
233.567795,54.255035,103.399
233.466934,52.818874,103.832
233.374649,51.376251,104.236
233.301636,49.927231,104.577
233.236465,48.472427,105.011
233.170670,47.011890,105.438
233.107803,45.545399,105.860
233.049255,44.072903,106.279
232.995544,42.594406,106.697
232.946777,41.109909,107.114
232.902771,39.619442,107.531
232.863190,38.123035,107.949
232.827713,36.620689,108.368
232.795853,35.112438,108.787
232.767120,33.598289,109.206
232.741074,32.078266,109.625
232.724792,30.552595,110.012
232.713837,29.021204,110.434
232.703812,27.483969,110.852
232.695801,25.940914,111.269
232.690109,24.392067,111.685
232.686752,22.837442,112.099
232.685654,21.277060,112.514
232.686569,19.710926,112.927
232.689331,18.139055,113.340
232.693741,16.561460,113.752
232.699539,14.978148,114.164
232.706604,13.389131,114.575
232.714676,11.794416,114.985
232.723572,10.194014,115.394
232.733170,8.587934,115.803
232.743301,6.976190,116.211
232.753906,5.358789,116.618
232.764832,3.735742,117.025
232.776047,2.107059,117.430
232.787430,0.472751,117.835
232.798950,-1.167171,118.239
232.810638,-2.812696,118.642
232.822327,-4.463814,119.044
232.834137,-6.120514,119.446
232.845993,-7.782784,119.847
232.857834,-9.450615,120.247
232.869720,-11.123998,120.646
232.881607,-12.802917,121.045
232.893478,-14.487364,121.442
232.905396,-16.177326,121.839
232.917313,-17.872795,122.235
232.929245,-19.573757,122.630
232.941254,-21.280205,123.025
232.953262,-22.992126,123.419
232.965271,-24.709507,123.812
232.977310,-26.432337,124.204
232.989410,-28.160608,124.595
233.001526,-29.894312,124.986
233.013626,-31.633430,125.375
233.025848,-33.377956,125.764
233.038055,-35.127880,126.153
233.050064,-36.883224,126.535
233.062378,-38.643673,126.925
233.074844,-40.409729,127.310
233.087189,-42.181122,127.696
233.099548,-43.957855,128.080
233.111954,-45.739906,128.464
233.124374,-47.527279,128.847
233.136841,-49.319958,129.229
233.149323,-51.117943,129.610
233.161835,-52.921215,129.991
233.174454,-54.729763,130.370
233.187042,-56.543449,130.724
233.199707,-58.360695,130.903
233.212372,-60.177677,130.776
233.224976,-61.990383,130.392
233.237579,-63.796143,129.843
233.250076,-65.593391,129.195
233.262527,-67.381226,128.496
233.274933,-69.159302,127.778
233.287262,-70.927406,127.040
233.299500,-72.684906,126.249
233.311661,-74.431114,125.419
233.323746,-76.165619,124.564
233.335739,-77.888168,123.693
233.347656,-79.598572,122.813
233.359497,-81.296761,121.929
233.371231,-82.982681,121.043
233.382889,-84.656349,120.159
233.394455,-86.317757,119.277
233.405945,-87.966995,118.399
233.417236,-89.587090,115.234
233.428131,-91.152229,111.336
233.438614,-92.662361,107.377
233.448761,-94.117836,103.422
233.458511,-95.519188,99.498
233.467865,-96.866966,95.617
233.476883,-98.161781,91.791
233.485504,-99.404182,87.998
233.493759,-100.594322,84.221
233.501633,-101.732277,80.457
233.509155,-102.818207,76.707
233.516327,-103.852249,72.969
233.523102,-104.834549,69.245
233.529526,-105.765266,65.532
233.535583,-106.644577,61.834
233.541290,-107.472656,58.149
233.546616,-108.249695,54.479
233.551605,-108.975922,50.825
233.556229,-109.651558,47.190
233.560516,-110.276863,43.574
233.564453,-110.852158,39.981
233.568024,-111.377792,36.416
233.571274,-111.854202,32.878
233.574142,-112.281677,29.372
233.576736,-112.660881,25.909
233.578979,-112.992508,22.510
233.580887,-113.277298,19.100
233.582520,-113.518700,16.190
233.583908,-113.722504,13.624
233.585068,-113.895470,11.580
233.586075,-114.045052,10.077
233.586975,-114.178268,9.057
233.587799,-114.300735,8.413
233.588577,-114.416527,8.036
233.589325,-114.528305,7.814
233.590118,-114.637367,7.681
233.590714,-114.744972,7.634
233.591492,-114.852249,7.663
233.592087,-114.960327,7.766
233.592941,-115.070236,7.940
233.593628,-115.183060,8.188
233.594482,-115.299919,8.518
233.595245,-115.422211,8.962
233.596161,-115.551590,9.501
233.597076,-115.688652,10.070
233.598053,-115.833931,10.687
233.599106,-115.988220,11.358
233.600204,-116.152138,12.071
233.601364,-116.326195,12.814
233.602615,-116.510727,13.578
233.603928,-116.705963,14.359
233.605316,-116.912125,15.152
233.606781,-117.129379,15.956
233.608322,-117.357849,16.770
233.609940,-117.597694,17.594
233.611649,-117.849052,18.427
233.613419,-118.112114,19.305
233.615219,-118.375648,18.702
233.617035,-118.640594,19.409
233.618866,-118.913109,20.286
233.620880,-119.212166,22.208
233.623032,-119.531975,23.443
233.625336,-119.871574,25.014
233.620911,-120.227737,26.022
233.616425,-120.600571,27.360
233.614639,-120.988197,28.283
233.613693,-121.390938,29.474
233.613037,-121.807365,30.347
233.612518,-122.237869,31.438
233.612000,-122.681427,32.294
233.611496,-123.138397,33.314
233.611023,-123.608063,34.172
233.610519,-124.090698,35.138
233.610031,-124.585831,36.006
233.609543,-125.091537,36.547
233.609039,-125.597206,36.427
233.608551,-126.103683,36.797
233.600677,-126.627800,38.304
233.591339,-127.172302,39.695
233.584259,-127.734703,40.935
233.577774,-128.313202,42.070
233.571396,-128.906448,43.118
233.564911,-129.513474,44.097
233.558228,-130.133560,45.023
233.551392,-130.766113,45.908
233.544357,-131.410645,46.761
233.537155,-132.066833,47.590
233.522202,-132.734055,48.375
233.505188,-133.412231,49.171
233.490097,-134.101471,49.956
233.475311,-134.801514,50.732
233.460312,-135.512314,51.500
233.444901,-136.233734,52.263
233.429077,-136.965714,53.021
233.412811,-137.708206,53.775
233.396118,-138.461151,54.526
233.379089,-139.224487,55.275
233.361832,-139.993393,55.381
233.344498,-140.761307,55.338
233.327057,-141.532959,56.011
233.309219,-142.318741,56.886
233.283463,-143.112396,57.289
233.239899,-143.907104,57.291
233.171982,-144.697479,56.999
233.097214,-145.482361,56.666
233.029953,-146.262238,56.243
232.963455,-147.035767,55.756
232.895660,-147.802185,55.229
232.826035,-148.561005,54.680
232.754578,-149.312012,54.118
232.681625,-150.055069,53.550
232.600098,-150.790298,53.189
232.499680,-151.521530,53.069
232.394714,-152.250198,52.727
232.295593,-152.963852,51.401
232.198929,-153.660110,50.209
232.103394,-154.340881,49.121
232.008545,-155.007446,48.114
231.914368,-155.660736,47.167
231.814148,-156.300323,46.255
231.699432,-156.924820,45.345
231.564987,-157.532654,44.417
231.407089,-158.121735,43.455
231.222809,-158.689331,42.444
231.030777,-159.240768,41.646
230.856766,-159.785980,40.896
230.688034,-160.329529,40.931
230.519180,-160.872742,40.886
230.352783,-161.404022,39.326
230.193115,-161.909607,37.561
230.039200,-162.392700,35.955
229.890549,-162.855698,34.500
229.746841,-163.300690,33.187
229.607712,-163.729523,32.007
229.472824,-164.143967,30.966
229.341812,-164.545700,30.033
229.214233,-164.936432,29.284
229.083481,-165.315262,28.502
228.942139,-165.681427,28.024
228.804398,-166.040817,27.429
228.675049,-166.397842,27.226
228.548859,-166.751251,26.826
228.424393,-167.102692,26.798
228.300537,-167.451721,26.528
228.177414,-167.800568,26.663
228.053955,-168.149124,26.560
227.930206,-168.499817,26.879
227.805252,-168.852783,26.978
227.672516,-169.208328,27.515
227.523758,-169.564087,27.860
227.372925,-169.928329,28.653
227.225723,-170.303635,29.226
227.076721,-170.689682,30.114
226.924774,-171.085678,30.786
226.768982,-171.492477,31.705
226.609375,-171.909668,32.446
226.445602,-172.337997,33.369
226.277725,-172.777115,34.159
226.098755,-173.224686,35.047
225.900681,-173.676529,35.809
225.678543,-174.129654,36.591
225.433807,-174.573181,36.318
225.186401,-175.013031,36.315
224.949234,-175.468277,37.588
224.706726,-175.945358,39.041
224.457047,-176.439865,40.332
224.200180,-176.949463,41.507
223.936325,-177.472580,42.587
223.659348,-178.004639,43.566
223.361282,-178.539688,44.438
223.037094,-179.072906,45.205
222.683136,-179.599319,45.868
222.296616,-180.113632,46.422
221.875595,-180.609970,46.861
221.419266,-181.082047,47.175
220.928070,-181.523315,47.353
220.411346,-181.942291,47.992
219.893768,-182.370651,48.597
219.379456,-182.808594,48.766
218.863632,-183.243546,48.597
218.346390,-183.670807,48.239
217.828995,-184.088852,47.782
217.312531,-184.497620,47.283
216.797882,-184.897690,46.778
216.285675,-185.289948,46.291
215.776321,-185.675491,45.839
215.269897,-186.055389,45.434
214.766312,-186.430634,45.084
214.261017,-186.796097,44.778
213.748596,-187.144745,44.500
213.226089,-187.471848,44.237
212.703003,-187.793579,44.151
212.185654,-188.123077,44.146
211.668991,-188.454819,44.216
211.150955,-188.787323,44.362
210.630219,-189.120697,44.584
210.102036,-189.448792,44.860
209.561050,-189.763763,45.168
209.004135,-190.060120,45.500
208.439285,-190.354858,46.041
207.872192,-190.661606,46.641
207.298523,-190.974380,47.278
206.713440,-191.284470,47.915
206.112366,-191.582321,48.519
205.493225,-191.861221,49.074
204.855225,-192.115128,49.565
204.198761,-192.338150,49.976
203.529938,-192.548264,50.707
202.856216,-192.774200,51.474
202.173355,-193.005798,52.230
201.479736,-193.238464,52.978
200.775040,-193.470917,53.723
200.059311,-193.702942,54.469
199.330765,-193.927567,55.175
198.592117,-194.134262,55.197
197.849319,-194.314774,54.996
197.098511,-194.463654,55.414
196.331543,-194.601593,56.495
195.552429,-194.750763,57.475
194.760880,-194.902328,58.356
193.957458,-195.052902,59.164
193.142776,-195.201477,59.920
192.317459,-195.347946,60.638
191.481964,-195.492554,61.327
190.636734,-195.635818,61.995
189.781235,-195.770599,62.613
188.914948,-195.886856,63.162
188.038437,-195.977142,63.628
187.153305,-196.058487,64.257
186.260101,-196.145752,64.880
185.358231,-196.232697,65.492
184.447586,-196.317215,66.096
183.528259,-196.398773,66.698
182.600296,-196.477386,67.297
181.663712,-196.553406,67.895
180.718597,-196.627213,68.493
179.765259,-196.699295,69.056
178.805542,-196.769897,69.417
177.843674,-196.839096,69.448
176.883804,-196.906967,69.222
175.928650,-196.973602,68.829
174.979843,-197.039124,68.325
174.038574,-197.103668,67.750
173.105545,-197.167267,67.129
172.181183,-197.230026,66.487
171.265579,-197.291992,65.848
170.358551,-197.353256,65.230
169.459717,-197.413864,64.643
168.568542,-197.473907,64.097
167.684509,-197.533432,63.598
166.806900,-197.592484,63.148
165.935028,-197.651154,62.752
165.067795,-197.701920,62.397
164.204727,-197.750122,62.111
163.345200,-197.799774,61.886
162.488266,-197.849380,61.722
161.633072,-197.898544,61.620
160.778503,-197.939453,61.560
159.923874,-197.961884,61.515
159.068680,-197.979294,61.604
158.211853,-198.000443,61.760
157.352310,-198.021347,61.981
156.489319,-198.040817,62.225
155.624115,-198.058517,62.311
154.760071,-198.074356,62.150
153.899948,-198.088516,61.819
153.045502,-198.101212,61.377
152.197754,-198.112732,60.872
151.357254,-198.123199,60.343
150.524017,-198.132843,59.815
149.697876,-198.141830,59.307
148.878479,-198.142883,58.814
148.065430,-198.141418,58.374
147.258301,-198.141693,57.944
146.457779,-198.142044,57.454
145.662582,-198.141830,57.237
144.867966,-198.140717,57.193
144.076385,-198.139084,56.598
143.302216,-198.137070,55.303
142.544937,-198.134567,54.138
141.802689,-198.125000,53.082
141.074295,-198.097977,52.061
140.358719,-198.046600,51.105
139.655792,-197.991226,50.357
138.962769,-197.944000,49.664
138.281433,-197.898392,48.922
137.611221,-197.852798,48.164
136.951004,-197.806488,47.388
136.301239,-197.759323,46.614
135.661957,-197.711456,45.863
135.032745,-197.663147,45.151
134.413010,-197.614578,44.487
133.802048,-197.565918,43.879
133.198990,-197.517349,43.332
132.602966,-197.468948,42.850
132.013077,-197.420746,42.434
131.428345,-197.372787,42.088
130.847824,-197.325058,41.811
130.270828,-197.277527,41.553
129.698563,-197.230362,41.165
129.132217,-197.183640,40.842
128.567307,-197.137024,40.779
128.002640,-197.090454,40.760
127.453934,-197.045181,39.025
126.927643,-197.001770,37.532
126.420174,-196.959869,36.236
125.928619,-196.919327,35.132
125.450462,-196.879868,34.202
124.984123,-196.834595,33.428
124.528725,-196.775375,32.774
124.080757,-196.716980,32.308
123.637405,-196.665939,31.955
123.197342,-196.617264,31.776
122.759247,-196.569427,31.631
122.321213,-196.521805,31.728
121.882164,-196.474121,31.784
121.440155,-196.426147,32.105
120.994255,-196.377731,32.369
120.542580,-196.328705,32.886
120.085213,-196.271637,33.341
119.622108,-196.197800,33.969
119.150414,-196.122391,34.614
118.667725,-196.052612,35.398
118.174377,-195.983566,36.147
117.670006,-195.913651,36.969
117.158188,-195.842941,37.170
116.646858,-195.772324,37.215
116.133171,-195.701355,37.811
115.599831,-195.627670,39.296
115.047409,-195.551331,40.604
114.478157,-195.472610,41.796
113.893639,-195.391769,42.888
113.294983,-195.308975,43.903
112.683052,-195.224319,44.857
112.058495,-195.137894,45.763
111.421837,-195.049835,46.633
110.773438,-194.960129,47.475
110.113640,-194.868851,48.294
109.442711,-194.776031,49.097
108.762115,-194.674164,49.862
108.074226,-194.553329,50.565
107.376686,-194.427429,51.342
106.667725,-194.304993,52.113
105.948074,-194.181824,52.877
105.218033,-194.056641,53.635
104.477753,-193.929016,54.390
103.727493,-193.798828,55.102
102.969460,-193.666550,55.577
102.208527,-193.533127,55.657
101.451157,-193.392166,55.401
100.702866,-193.235046,54.897
99.968124,-193.056412,54.200
99.251175,-192.852051,53.340
98.556458,-192.618866,52.335
97.888771,-192.354553,51.192
97.243683,-192.074326,50.281
96.607292,-191.806824,49.452
95.981110,-191.545380,48.607
95.366745,-191.286301,47.781
94.765556,-191.023987,46.976
94.179626,-190.753326,46.190
93.605492,-190.480652,45.494
93.039886,-190.209595,44.856
92.483635,-189.938766,44.288
91.938713,-189.662247,43.770
91.408600,-189.372498,43.283
90.895851,-189.065079,42.817
90.403244,-188.736710,42.362
89.933945,-188.384964,41.908
89.491570,-188.008240,41.450
89.080147,-187.605667,40.978
88.704041,-187.177505,40.485
88.362671,-186.729645,40.107
88.051834,-186.269592,39.705
87.778366,-185.789978,39.638
87.513733,-185.306351,39.761
87.228676,-184.838043,39.579
86.937363,-184.375732,39.241
86.647743,-183.912537,39.159
86.364342,-183.443634,39.155
86.088417,-182.977997,38.128
85.825073,-182.532486,36.695
85.575615,-182.101059,35.398
85.336555,-181.680222,34.245
85.103226,-181.269653,33.256
84.876129,-180.867706,32.464
84.663918,-180.467880,31.754
84.474518,-180.065552,31.240
84.314194,-179.659058,30.761
84.189552,-179.245911,30.409
84.094376,-178.830780,29.908
83.999687,-178.420929,29.940
83.874001,-178.023712,29.881
83.736588,-177.628021,30.075
83.595520,-177.231293,30.172
83.453644,-176.833206,30.560
83.308548,-176.435806,30.823
83.160797,-176.037094,31.351
83.010750,-175.636612,31.695
82.865860,-175.231064,32.205
82.734917,-174.819000,32.501
82.621300,-174.401566,32.918
82.532295,-173.977249,33.133
82.470764,-173.544724,33.419
82.438232,-173.110733,32.863
82.436028,-172.687241,32.010
82.448723,-172.272186,32.039
82.442703,-171.847443,33.190
82.420471,-171.410721,34.135
82.391403,-170.962173,35.006
82.360001,-170.502686,35.737
82.326942,-170.032730,36.445
82.292885,-169.553375,37.017
82.258545,-169.065369,37.579
82.223793,-168.569336,38.090
82.188446,-168.065460,38.560
82.152893,-167.554352,39.019
82.117050,-167.036423,39.466
82.080505,-166.511505,39.880
82.043922,-165.979858,40.314
82.006828,-165.441452,40.743
81.969299,-164.896225,41.162
81.931404,-164.344711,41.596
81.892975,-163.785706,42.033
81.854469,-163.219879,42.482
81.815231,-162.647186,42.942
81.775642,-162.067017,43.406
81.735809,-161.479279,43.888
81.695381,-160.883835,44.365
81.654564,-160.280945,44.863
81.613014,-159.669815,45.366
81.571602,-159.051208,45.869
81.530083,-158.425415,46.388
81.487297,-157.792877,46.708
81.444534,-157.158218,46.638
81.402275,-156.525055,46.249
81.360405,-155.896210,45.657
81.318657,-155.275116,44.960
81.277672,-154.663910,44.221
81.244789,-154.062759,43.464
81.229004,-153.471497,42.691
81.235870,-152.890564,41.905
81.246552,-152.319672,41.262
81.247147,-151.757385,40.682
81.245201,-151.202606,40.165
81.243011,-150.654388,39.714
